,Room1,Room2,Room3,Room4,Room5,Room6,Room7,Room8,Room9,Room10,Room11,Room12,Room13,Room14,Room15,Room16,Room17,Room18,Room19,Room20,Room21,Room22,Room23,Room24
02:35:00,18.555802393012517,4.062564419634371,19.052542941583322,18.301950488664357,45.70664023653554,8.137019965109614,42.291806417831026,47.22805122298909,46.51479358620842,18.621839402054057,6.704445465730711,8.26510041017535,34.02262072371619,47.42651736277074,51.83522290924577,25.960413697542496,16.809071616543307,50.513083941264505,25.196586531996164,17.52624048533441,26.986247524379444,16.331543725511022,20.691861814568476,15.470976394461827
02:40:00,13.405115950999363,21.0496047331523,17.91526812939803,25.56268259174707,66.023810596921,13.615142412036858,10.483807653338435,72.33308789512556,61.40865554304198,13.590745352849883,26.63912369945867,16.363482771815224,12.128103957461393,75.51664269735821,77.81705102328905,13.631171664986622,10.579431464874542,75.41201386314629,8.43660363274099,25.948689336780255,21.05995579352851,16.143751213113998,15.622371727145877,8.567389122661151
02:45:00,54.15643395958372,23.092370566429413,22.139454488740594,20.57562262306716,77.79576031934423,9.996112958579907,23.884044225180673,74.42764177225637,59.14267328614095,26.609587131389695,12.417180457218011,27.515391654766407,19.732846574575024,54.39268657527638,61.42288723554091,47.551955119345365,10.850965238614723,69.46997651051092,33.26481667285446,4.6298771299851955,33.394124371428134,12.157360385521445,27.658387375836487,20.45304910013668
02:50:00,36.436682626476575,25.475081125182463,29.631299069157688,28.40906185212926,56.63111101105385,12.466591210109751,27.296085929193563,64.29752226786111,63.01520333038061,33.398029890502144,13.15581285708634,18.340310612794333,24.141640900530895,76.17865149489998,63.64534002099471,21.522019788859158,31.376145102896597,68.81944581874836,28.220588281132162,19.1643266982573,29.040061523798045,8.066351766700217,23.906625573438664,30.338112494473275
02:55:00,8.185399811356,25.152316423288593,16.007407388431083,9.252788956314195,77.37348987443441,16.095571792061,25.869967422395494,70.04260896543832,67.47950877881763,6.414032532929833,14.547682406087919,22.362079691005043,13.436101938492648,95.5225123142333,70.7498281086798,11.996925125103417,19.752559979469137,81.51009538329224,16.501723150469882,15.42942145587312,20.419333044792204,8.407179352390918,17.60140746332985,20.54453721978514
03:00:00,31.538807756550288,50.35815689614693,10.250567642686399,37.98107789363266,76.00306238295067,14.280983261193853,16.651203248297413,71.20584879726765,79.6933881087324,20.132442283005094,0.8771692169552561,12.845528169317285,12.29097510094456,61.16837597438452,69.33453083766807,14.555165199604042,5.113321424813552,77.80962036308941,15.187405245785262,16.906149759032825,17.461966925988033,18.7280018510372,11.501888539193777,5.2434876053325805
03:05:00,13.764098414121792,13.62346383022523,30.567534324536087,9.874035427606515,51.35229046893223,14.520399628957334,24.49645992978029,48.75995423354191,52.00351883104699,12.288344624850536,27.829962867772807,14.311494782946987,20.863110821780488,59.6709148535424,60.48976432330017,29.797091999315224,14.453771873070709,59.372251306716855,21.073944875419972,27.087617773727054,22.21634924377428,27.67544440457689,16.670465776690644,31.664683953863012
03:10:00,5.058383920989972,26.485503573723616,42.72637148747412,5.065825860502604,62.3180513280247,28.207158669430996,16.322691624921205,58.76841746223486,64.59455141311463,7.391642104639205,25.00956842187891,39.965185535931404,7.220492557514199,61.96695162083013,68.69676963782628,28.640029186633928,39.820406930464735,60.876590889913736,16.112631546833157,31.848171312006293,18.835820115819892,21.548451014890954,5.440444238582147,11.56495291503008
03:15:00,16.50527025435718,12.169043610122587,28.377198594350215,11.77295407210369,47.577427844580825,29.832913358264243,4.331107450798405,58.117122493724445,61.1997053227716,16.75520709271818,25.059085101110433,34.07399744428702,9.178167433231408,52.66887631121867,60.60838251477489,7.572309324468859,25.85195853247604,60.33128233143998,14.064086437873204,40.18162472160928,8.28668206886893,31.898486462602936,4.566780921835031,49.88732132308943
03:20:00,15.31713811300407,10.875284065354492,11.907269708361586,17.454317051906706,61.96203646134801,21.39105142786865,14.97333307951504,53.244466855065646,50.222707877696386,23.477097896258808,23.020909125028705,26.364766223136368,11.968410774916544,51.9705220360089,56.005311984619894,14.491368221616359,23.188794944576216,54.44230305138167,12.183495963750536,15.994173546127733,20.688334410147213,16.457424259218154,21.25367522949247,8.309728292175448
03:25:00,34.708317524705336,17.6121400413821,40.624048810353024,29.22517138535775,54.700280457097506,38.08439582727465,29.776555771670992,52.71764419362824,54.27210154992547,27.84685806815406,52.13599928081022,53.47135197628034,26.44288987006208,48.46924094109114,56.133628917687936,38.499832768912256,51.30785666536447,53.77411337347971,36.93653439175046,50.864079647527696,30.386131241519585,11.884607889437664,28.283626434411314,13.00940738375189
03:30:00,18.331382349148637,19.395520362104698,18.201595196286632,21.540681122123566,60.37559751682041,10.522892084040441,17.940791561097846,61.20695969959299,54.99625655083568,15.015076717333246,5.500907124183698,13.572710682626122,25.47761729577224,58.725662782917055,57.68427971723462,20.154797719944597,7.068041891093571,56.739295643810834,14.662780588307374,8.740937354701689,29.853493096010293,6.657446023446943,13.584744922100832,29.562617987101603
03:35:00,8.019525562103812,14.344929254472419,39.1986687979821,6.20888332385202,65.19773428500066,17.45418902834106,6.751381684374849,67.87917065921917,73.36967787938396,7.848238777407815,19.881677467183327,31.082921904000333,10.909237445176243,73.39896632477851,58.95950133997016,21.258937406072256,22.18943928209826,60.2143292488059,8.217115837873857,17.679830146616197,13.20689868364565,19.494354479026576,19.854412189879238,8.359012182415226
03:40:00,26.080709659713325,28.36865464133164,30.748784093335082,31.030410690065015,81.18420138515496,13.142615435065654,31.52178436934296,66.81893501539724,82.0105362830975,27.34598178741898,19.27346991678109,15.860933497653852,28.770753272699416,67.23151493157344,69.89744865028806,35.90161918575165,19.106197398627653,65.20675205083724,28.299921970766082,15.159215026286622,30.070343883059717,10.182062917217767,33.389957690520426,14.222233286157119
03:45:00,27.43914322281934,30.932916477551643,11.471535652698517,28.246540814291155,79.31290158260802,19.33252683231881,24.484707566742316,69.54218979142678,77.22350060478249,32.99885183453824,23.196338453961364,16.805556118506043,24.140740614438304,71.89130637956723,76.14980618470905,25.894635757363137,10.14816853023886,71.04498756848369,30.280873276293963,24.697178864035987,37.108164712781296,10.267282630008477,41.21847670399848,26.919460423309012
03:50:00,13.308440766324283,35.77935158843926,58.11208485933413,14.775378317738904,65.11589712399945,34.98399419555678,14.537609276741698,78.22881261518897,72.88472036653185,20.39137857033281,31.560088730086044,32.90053089790268,25.0447938922909,72.57228010839941,61.04882209824756,13.160917217946668,38.40482069904944,58.96089153164113,14.764803497526874,33.034542699122916,17.15213961341707,22.356157381242493,27.405653474740678,23.6963457438734
03:55:00,13.306096498912195,8.210721703756208,27.580497573286262,11.128293737014873,63.93362291852241,31.901909004688036,13.944954802995225,72.69874836443574,69.5519159203683,9.109640521724465,15.02452989533387,15.714718042610038,20.80810409085939,65.5268040439862,65.93393645135743,22.038027782624138,22.819095950894837,71.93679407065088,6.634905185417031,15.915163550243829,19.961174973129587,23.665120499621914,16.09808766298625,26.194541975741807
04:00:00,16.671969502853234,13.019461454068788,16.654992625367147,9.184377333923923,66.90201362231844,10.426491876237264,2.304764471494169,60.56197769351465,56.47308202019912,10.294857133609261,21.172008082825513,10.787524462983713,11.148359922896054,51.008842202857295,53.80817431796892,4.849941483818724,8.865924032543678,57.46588295347947,20.533712932377156,9.893807359084052,10.016836980080898,28.50927856148767,14.798571806364134,28.807233014935115
04:05:00,15.528320619930174,36.43074193198215,21.702174404719514,15.816250696845389,66.44256191863968,3.7601266726827087,21.0017636816866,70.93233696377224,74.80605046208376,19.345835276351995,2.277280056620025,14.65632541974245,13.404464372101952,61.092280808749344,64.89428584261405,14.183511589222208,11.981553112522858,64.12191899225765,23.935340562897004,20.772809356217344,23.81572153711357,4.893407609316352,18.297982115943043,9.860806872271919
04:10:00,27.73748362263966,17.390063668257362,39.917219833218766,28.731416792478633,75.53358665299619,29.673322941094558,19.937300670073913,74.6278330130796,73.20527342959643,22.63706265963415,24.73185950640295,21.21455039317197,22.281126661915653,76.71462099894006,75.75079251140986,31.43487183814818,29.60579176514718,77.29937969003366,36.07559418176056,25.235336046874053,26.218983387223222,7.188884433569476,20.159551764594063,32.08801968632381
04:15:00,23.515698293773813,7.626176297328261,53.06872912091127,41.649994222482256,52.06880796162147,64.33202780111225,35.43277292609201,52.73125308033775,55.95558064035026,29.067130800515084,38.44900943443155,48.60008415195078,40.28104579611838,59.741955314107265,64.73565761952699,22.540723311923355,41.32822655996647,49.668041213497496,41.18324861451721,37.857261579032404,24.14643013293769,15.45942822846327,27.885421244757186,12.787002200494864
04:20:00,15.944953103296847,2.9667282114503815,24.984193247647877,20.185286674463562,73.51104740307414,40.251726506411046,19.143765289076576,61.52926053360726,63.35737160296999,10.661656484418613,24.437815340765376,25.480591552478685,7.489005192953292,56.22656335142304,51.170723206581194,9.392696338382358,32.730782983865346,54.65088455452572,19.133117340043395,45.59759600369919,12.213413314532426,38.98601255487844,18.56233965714523,18.3332210708349
04:25:00,13.788644965372887,35.94627978522019,6.622363452531133,19.442740531572596,71.97805074228388,10.917515758141276,10.479172560857695,72.69341224908011,105.57967944797832,8.97436831947855,15.756562190392685,3.120811558367041,17.908276179283575,90.4785725044171,73.32672975390724,26.936693355492118,17.295353072050684,90.27574700857694,16.233816540529308,5.873477211456744,4.76605576745692,14.406013077810838,4.979462707889297,26.766096372764242
04:30:00,31.671483809208876,5.673367556831252,16.03089756885095,30.290844022336596,51.31960234281889,24.783070386212973,29.657017645204284,49.44837296399326,48.926994454856505,30.085291376985136,22.760333909595655,19.313706636936033,39.7431849660199,51.79295803332107,58.50370878304916,36.12332999955713,12.29432148368303,47.831231688466076,34.830058719292005,24.82060494027648,35.38765446875574,5.363606503209019,37.40825707665669,29.14146676764653
04:35:00,28.595470216622974,16.994792552774626,27.692093375929463,9.969804553850762,52.48493981315673,52.22666016191241,14.001722809855165,56.37371341571674,54.6812640234569,4.6350918518661395,35.328151594761415,37.43103732558711,3.728614937279075,44.25156363928363,53.44195839872818,4.881396757104318,28.378738817735705,51.363249159639125,3.488523364415065,25.10374993484813,7.2205864384448555,5.377918821754946,17.623784294512976,10.587257773277367
04:40:00,14.408938327466252,14.539229236853513,24.525528799145228,20.666395911086646,51.81576470995814,27.306025821265465,18.48828940814897,57.29477263217838,59.417002383792365,7.712515958967679,23.52116675763299,17.276971413640908,13.74195426707694,68.42034391493584,70.37776502458867,24.048579625356115,26.70850137174804,52.408552646512014,21.054629699213464,23.425557539687745,20.803191602459897,32.72760812607039,21.870582927254144,21.95456016222986
04:45:00,19.878471820976756,13.36583666006273,21.237961542605152,11.65213257809225,50.210665399677765,28.19959892641428,8.195616669208928,65.54394764995526,49.66607340100234,22.97726943929071,6.33606630216617,8.449797563038631,10.882216527615462,57.827208154542866,55.54206716704748,16.72076902350344,7.664892081560797,47.80238224790672,7.804693221336065,31.725135910234396,9.153129246515913,33.8931102460644,14.113007679439479,37.182199539122955
04:50:00,3.1899573079135064,2.3941091213384302,6.518027874104849,13.260027047134235,68.0821845156668,15.348446859240495,9.710195557245028,65.84719465979869,68.88445711130593,11.259032950520742,27.01402262555191,24.829090040543797,9.844317318521552,67.94221725866478,64.69073736122388,7.438026294525215,6.728429102109767,63.04546549516316,10.642003963052264,12.630896270381085,20.17919613303452,32.4293273382086,10.076649653765205,53.235522458090166
04:55:00,35.65566133216209,27.293835957151533,12.269055207010252,25.91146072533318,52.41579477272919,17.866483325814123,37.72473527997692,60.398723220584756,56.10711812115469,34.68294818732768,6.979742007190867,15.367996472521432,44.889742399321555,55.40800951606879,72.60419382359393,31.33962421070413,6.424496738449263,60.20721507078142,30.056758301225383,12.556865182938878,23.95239376099926,6.163228533481318,30.766540739660567,40.05488878490648
05:00:00,32.165567099476824,60.98404023737896,22.9027662615951,21.03787170217618,73.9331225716672,21.896609958229995,13.524674408544572,76.81434096871915,85.8908881634257,26.070429072370487,32.41232311903272,20.900814563422774,19.175588731310075,71.57964553195204,71.17887504014567,16.794076181314924,33.982906684246956,69.91150999351201,19.784585757936195,20.235553175788652,16.04815513423709,19.441265461898592,16.253251781308425,27.983510124260476
05:05:00,17.80089677441199,73.45045429877058,14.81589865070851,20.042559910712743,64.61267146801087,16.831689785919647,21.392204537278676,57.911849736444765,56.04563312645946,19.501008742351086,21.98434716591167,18.837344494478394,16.875762368987576,56.19249583670491,61.39897126321138,20.335018132193873,25.54231620087055,63.67535883795947,11.569641375543357,30.868030091015264,12.590733967651508,20.766817847357228,34.674248251593355,17.603971317590513
05:10:00,9.432005095741147,59.65165607026126,28.321656344204715,16.741764086734538,70.09211412986319,16.323149403362038,23.218357244570708,82.80723258892945,73.97119483552464,11.496704989988448,18.462074441383887,19.41725015833362,12.853625780293424,79.09389539926602,71.8716433849761,8.889853856600972,11.409262996070089,82.73822247500564,11.041734994320894,15.449789086216677,11.211674828023781,8.941628948526645,16.494493025681457,15.761259657726772
05:15:00,27.66706181159804,81.3308374383433,32.017516907876455,23.32448073978292,59.89084369093307,26.654375604250127,12.32162703842181,49.7929158110735,48.7626192517979,13.075361301531975,24.136178018278162,28.690743481893534,16.187271362014815,50.4557061890174,48.80462541486402,11.696152969432518,31.381333953348015,53.00028416016871,19.743020169786924,23.69382154274859,24.589487082882,7.602584418230728,16.885350723737425,13.020062304936705
05:20:00,35.92166271791791,65.6523083069946,9.754738071764637,23.508269187304414,89.8612256950667,3.2712667955765538,37.01369159076301,80.42735433330002,94.27444885489587,26.25894023350641,30.41232665982565,11.91958647036988,31.198020024132806,72.31273048692611,89.15671213881663,37.21518391104593,19.32704701890623,74.28774131163388,44.424713615608965,24.59796433992608,21.769113065568682,40.976852508380894,22.248036300941965,42.12601869516959
05:25:00,9.576379238884442,95.11408516414168,25.79721424345119,5.272002526782105,67.02246067631147,24.808783802682367,11.650387996712858,53.09255311349553,50.2300218840092,9.985902873936038,29.51954173605771,24.37505434878221,6.709920884736282,69.05046527834517,55.461820921891515,12.113819475826354,17.640675415143804,64.09055388809111,14.749283372935327,23.626413180176574,4.023699651856195,26.726928063920166,9.68250291602747,16.818926095301503
05:30:00,11.796500874762078,56.76030378106577,29.217648836202198,17.17782760140882,65.91744787442266,40.84373820398778,18.47823158442818,67.98109551314484,65.03324700605941,11.012226524350874,13.362756146600711,28.263518328483695,19.93556866071273,68.15372352782272,78.65303071749364,7.24019732360309,36.664085050863264,66.49353100942236,11.222756463810537,15.935312464197768,24.655521430628635,19.201590319053775,19.289027946450528,2.0605482420984895
05:35:00,20.74861873587776,67.48064700429752,36.68991117852162,29.24677483114335,56.86881350873875,22.597182557106713,17.39403943810183,73.33538620624266,62.714806777825174,29.94864908017657,26.96117757366634,16.48032280291269,23.38847400631692,65.46647554615917,56.37801743686389,20.776851580386158,40.61442380893727,76.60335353196669,16.808674844245537,17.694789359449125,27.339292091240782,16.98331333785824,19.860473188535124,37.25630979941555
05:40:00,21.113145745240647,70.43187276972462,24.170991105319278,44.3419963472384,64.5306247404167,13.608930081987438,27.428428966463663,79.63412746559602,60.024567470335526,20.624479783334742,6.394811704324413,1.258640339915265,40.89446247707487,69.97532605425866,74.39204576779919,23.309255062279647,5.610843162782868,65.99763863633561,31.536668079921583,9.366400441524412,32.17142786781882,17.196748953237407,22.5939863002998,5.89844478166454
